Authors	Record Count	% of 94,965
Xu HB	9	0.009
Xu JY	9	0.009
Xu KH	9	0.009
Xu LY	9	0.009
Xu T	9	0.009
Xu XJ	9	0.009
Xu ZQ	9	0.009
Xu ZX	9	0.009
Xue B	9	0.009
Xue BL	9	0.009
Xue PF	9	0.009
Yackel JJ	9	0.009
Yan E	9	0.009
Yan K	9	0.009
Yan LH	9	0.009
Yan QS	9	0.009
Yanez G	9	0.009
Yang BS	9	0.009
Yang QS	9	0.009
Yang XC	9	0.009
Yang XD	9	0.009
Yao W	9	0.009
Ye F	9	0.009
Ye L	9	0.009
Yeh HC	9	0.009
Yeh YC	9	0.009
Yi CL	9	0.009
Yin XG	9	0.009
Yiou P	9	0.009
Yoder JA	9	0.009
Yoshida T	9	0.009
Yoshida Y	9	0.009
You DQ	9	0.009
Yu C	9	0.009
Yu HJ	9	0.009
Yu HL	9	0.009
Yu HY	9	0.009
Yu KF	9	0.009
Yu M	9	0.009
Yu RC	9	0.009
Yuan LW	9	0.009
Yuan T	9	0.009
Yun HS	9	0.009
Yunus AP	9	0.009
Zakharenkova IE	9	0.009
Zanon V	9	0.009
Zaragosi S	9	0.009
Zaslavsky GM	9	0.009
Zavatarelli M	9	0.009
Zeng C	9	0.009
Zeng JY	9	0.009
Zeng Z	9	0.009
Zhai WS	9	0.009
Zhang DL	9	0.009
Zhang HS	9	0.009
Zhang JP	9	0.009
Zhang MY	9	0.009
Zhang PQ	9	0.009
Zhang QC	9	0.009
Zhang QJ	9	0.009
Zhang QQ	9	0.009
Zhang YN	9	0.009
Zhang ZB	9	0.009
Zhao YW	9	0.009
Zheleznyak LK	9	0.009
Zheng CM	9	0.009
Zhivetiev IV	9	0.009
Zhou XY	9	0.009
Zhu C	9	0.009
Zhu H	9	0.009
Ziebart M	9	0.009
Ziveri P	9	0.009
Zou XC	9	0.009
Zubkov MV	9	0.009
Abdelmalak MM	8	0.008
Abdullah M	8	0.008
Abe H	8	0.008
Abraham JP	8	0.008
Achberger AM	8	0.008
Acosta J	8	0.008
Adam J	8	0.008
Adams JB	8	0.008
Addo KA	8	0.008
Adebiyi SJ	8	0.008
Agarwal A	8	0.008
Agusti S	8	0.008
Aguzzi J	8	0.008
Ahmed R	8	0.008
Ahn S	8	0.008
Aiello G	8	0.008
Ainsworth CH	8	0.008
Ait-el-fquih B	8	0.008
Aitken ARA	8	0.008
Aksoy H	8	0.008
Aksoy M	8	0.008
Al-ansari N	8	0.008
Al-yaari A	8	0.008
Albergel C	8	0.008
Alcantara E	8	0.008
Alexander HD	8	0.008
Alheit J	8	0.008
Ali MY	8	0.008
Aliani S	8	0.008
Allen JS	8	0.008
Allen MR	8	0.008
Alonso-garcia M	8	0.008
Amani M	8	0.008
Ambriz-arreola I	8	0.008
Amelung F	8	0.008
Ammon CJ	8	0.008
Anand M	8	0.008
Anctil F	8	0.008
Anderson L	8	0.008
Anderson TR	8	0.008
Anderson WG	8	0.008
Anesio AM	8	0.008
Anjum MN	8	0.008
Anselmo L	8	0.008
Antonov JI	8	0.008
Aoyama J	8	0.008
Aoyama Y	8	0.008
Aragao LEOC	8	0.008
Aral MM	8	0.008
Arbizu PM	8	0.008
Arcone SA	8	0.008
Arguez A	8	0.008
Arkani-hamed J	8	0.008
Armstrong R	8	0.008
Arno J	8	0.008
Arnoso J	8	0.008
Arora VK	8	0.008
Asay-davis X	8	0.008
Asay-davis XS	8	0.008
Ascani F	8	0.008
Assad LPD	8	0.008
Astrup R	8	0.008
Athie G	8	0.008
Auad G	8	0.008
Austermann J	8	0.008
Autin J	8	0.008
Avila SP	8	0.008
Ayache M	8	0.008
Ayat B	8	0.008
Azzoni RS	8	0.008
Baade J	8	0.008
Babaahmadi A	8	0.008
Babu KN	8	0.008
Bach LT	8	0.008
Bachelery ML	8	0.008
Bacopoulos P	8	0.008
Bagnardi M	8	0.008
Baker S	8	0.008
Balandina GN	8	0.008
Balanya JC	8	0.008
Bandini F	8	0.008
Banks CJ	8	0.008
Barchi MR	8	0.008
Bardossy A	8	0.008
Barnett TP	8	0.008
Baroni C	8	0.008
Barreiro M	8	0.008
Barrier N	8	0.008
Barriopedro D	8	0.008
Barry TL	8	0.008
Bart PJ	8	0.008
Bastola S	8	0.008
Battaglia A	8	0.008
Batteen ML	8	0.008
Battisti DS	8	0.008
Bauer S	8	0.008
Baumgartner PO	8	0.008
Beaudoing HK	8	0.008
Beaulieu C	8	0.008
Becker K	8	0.008
Becker TW	8	0.008
Beckers J	8	0.008
Behrmann JH	8	0.008
Behzadpour S	8	0.008
Bell M	8	0.008
Bellafiore D	8	0.008
Bellahsen N	8	0.008
Belli A	8	0.008
Belokopytov VN	8	0.008
Belonenko T	8	0.008
Benavides M	8	0.008
Benetti M	8	0.008
Benitez-nelson C	8	0.008
Bergeot N	8	0.008
Bergmann-wolf I	8	0.008
Bernal G	8	0.008
Berne A	8	0.008
Bernet M	8	0.008
Bersch M	8	0.008
Bertler NAN	8	0.008
Beven K	8	0.008
Bhatt CM	8	0.008
Bi F	8	0.008
Bi HS	8	0.008
Bian SF	8	0.008
Bianchi A	8	0.008
Bielik M	8	0.008
Bielli S	8	0.008
Bilham R	8	0.008
Bilker-koivula M	8	0.008
Bindlish R	8	0.008
Biolchi S	8	0.008
Bird MI	8	0.008
Bird RT	8	0.008
Bishop MP	8	0.008
Bittig HC	8	0.008
Black BA	8	0.008
Blackman DK	8	0.008
Blazej J	8	0.008
Blenkinsop S	8	0.008
Bluhm BA	8	0.008
Blumberg AF	8	0.008
Boas ABV	8	0.008
Boer GJ	8	0.008
Boersma KF	8	0.008
Bogaard TA	8	0.008
Boggild CE	8	0.008
Bohrer G	8	0.008
Bonekamp H	8	0.008
Boni G	8	0.008
Boone C	8	0.008
Booth AD	8	0.008
Born G	8	0.008
Bornman TG	8	0.008
Boschetti M	8	0.008
Boschman LM	8	0.008
Boss ES	8	0.008
Bosser P	8	0.008
Bouchez J	8	0.008
Boukabara SA	8	0.008
Bouvet A	8	0.008
Bouwer LM	8	0.008
Bovolo F	8	0.008
Bowman MJ	8	0.008
Brachfeld S	8	0.008
Braga JC	8	0.008
Brander RW	8	0.008
Brandl R	8	0.008
Branger H	8	0.008
Braun CD	8	0.008
Brennan PV	8	0.008
Bresciani M	8	0.008
Brisbourne AM	8	0.008
Brockmann C	8	0.008
Brooks BA	8	0.008
Brown ME	8	0.008
Brown MV	8	0.008
Brown RJ	8	0.008
Bruce BD	8	0.008
Brudzinski MR	8	0.008
Bryan F	8	0.008
Buchwitz M	8	0.008
Buck C	8	0.008
Buckingham CE	8	0.008
Budgell WP	8	0.008
Buono A	8	0.008
Burek P	8	0.008
Burke A	8	0.008
Burr DM	8	0.008
Butenschon M	8	0.008
Caballero I	8	0.008
Cadule P	8	0.008
Caffee MW	8	0.008
Cahill M	8	0.008
Cai L	8	0.008
Cai XM	8	0.008
Calafat A	8	0.008
Caldeira R	8	0.008
Calder BR	8	0.008
Callies U	8	0.008
Callow JN	8	0.008
Calmettes B	8	0.008
Cao F	8	0.008
Cao XY	8	0.008
Cao ZY	8	0.008
Caparrini M	8	0.008
Carbo-gorosabel A	8	0.008
Carr MH	8	0.008
Carrasco N	8	0.008
Carrion D	8	0.008
Carton XJ	8	0.008
Carturan L	8	0.008
Caruso MJ	8	0.008
Carvalho LMV	8	0.008
Castillo-rogez JC	8	0.008
Castro CG	8	0.008
Cavanaugh JF	8	0.008
Cawse-nicholson K	8	0.008
Cesana G	8	0.008
Cesca S	8	0.008
Chakraborty M	8	0.008
Champollion C	8	0.008
Chandanpurkar HA	8	0.008
Chandler MT	8	0.008
Chang JH	8	0.008
Chang YLK	8	0.008
Chao DB	8	0.008
Chapman CC	8	0.008
Chastel O	8	0.008
Chatterjee C	8	0.008
Chawla A	8	0.008
Chen BS	8	0.008
Chen DY	8	0.008
Chen FJ	8	0.008
Chen JR	8	0.008
Chen JZ	8	0.008
Chen MY	8	0.008
Chen SC	8	0.008
Chen WT	8	0.008
Chen ZZ	8	0.008
Cheng KC	8	0.008
Chenillat F	8	0.008
Cheung WWL	8	0.008
Chishtie F	8	0.008
Christy JR	8	0.008
Chu FY	8	0.008
Chu PS	8	0.008
Chua BS	8	0.008
Chylek P	8	0.008
Ciappa A	8	0.008
Ciavola P	8	0.008
Ciraolo G	8	0.008
Cisternas M	8	0.008
Clark C	8	0.008
Close S	8	0.008
Coakley B	8	0.008
Cobb KM	8	0.008
Cochran JK	8	0.008
Cogne JP	8	0.008
Cohen KM	8	0.008
Cohen TJ	8	0.008
Cole J	8	0.008
Coleman MA	8	0.008
Collett I	8	0.008
Collier E	8	0.008
Condom T	8	0.008
Connan M	8	0.008
Connelly DP	8	0.008
Connor LN	8	0.008
Consalvey M	8	0.008
Constable AJ	8	0.008
Conti D	8	0.008
Cook MS	8	0.008
Cooper A	8	0.008
Cooper AF	8	0.008
Copsey D	8	0.008
Corato G	8	0.008
Cordeiro RC	8	0.008
Cornford S	8	0.008
Correa-ramirez MA	8	0.008
Corredor-acosta A	8	0.008
Correia ACM	8	0.008
Costa A	8	0.008
Costa D	8	0.008
Costa MH	8	0.008
Costa S	8	0.008
Costi J	8	0.008
Costoya X	8	0.008
Cotte N	8	0.008
Cottier F	8	0.008
Courtillot V	8	0.008
Covault JA	8	0.008
Cowton TR	8	0.008
Cox CM	8	0.008
Coyle DB	8	0.008
Craig A	8	0.008
Crawford AJ	8	0.008
Crawford RJM	8	0.008
Crosnier L	8	0.008
Crouch J	8	0.008
Cucurull L	8	0.008
Cudlip W	8	0.008
Cui H	8	0.008
Cui XM	8	0.008
Cui Y	8	0.008
Cullen JT	8	0.008
Curry B	8	0.008
D'errico M	8	0.008
D'odorico P	8	0.008
Da-allada CY	8	0.008
Dabrowski T	8	0.008
Dai WJ	8	0.008
Dalponte M	8	0.008
Damerell GM	8	0.008
Daneri G	8	0.008
Dangles O	8	0.008
Das A	8	0.008
Dasgupta A	8	0.008
Dash J	8	0.008
Dashora N	8	0.008
Daskalakis A	8	0.008
David LT	8	0.008
Davis C	8	0.008
Davis CS	8	0.008
Dawson CN	8	0.008
De Carolis G	8	0.008
De Jeu R	8	0.008
De Martini PM	8	0.008
De Matthaeis P	8	0.008
De Mey-fremaux P	8	0.008
De Ruggiero P	8	0.008
De Souza JMAC	8	0.008
De Souza RB	8	0.008
De Thoisy B	8	0.008
Deepa JS	8	0.008
Dehler SA	8	0.008
Delaye L	8	0.008
Denbina M	8	0.008
Deng HJ	8	0.008
Deng ZW	8	0.008
Desbruyeres DG	8	0.008
Desprat S	8	0.008
Desroches D	8	0.008
Dever EP	8	0.008
Devries T	8	0.008
Dewar H	8	0.008
Dewitt R	8	0.008
Dhingra D	8	0.008
Dhote PR	8	0.008
Di Bella A	8	0.008
Di Luccio D	8	0.008
Di Nitto G	8	0.008
Di Paola G	8	0.008
Dias N	8	0.008
Diekmann B	8	0.008
Ding D	8	0.008
Ding X	8	0.008
Dixon KW	8	0.008
Dobbins EL	8	0.008
Dodd PA	8	0.008
Doglioli A	8	0.008
Dolan AM	8	0.008
Domingue DL	8	0.008
Dominguez S	8	0.008
Dong CZ	8	0.008
Dong JY	8	0.008
Dong Y	8	0.008
Dong YH	8	0.008
Donnadieu Y	8	0.008
Doo WB	8	0.008
Dos Santos JR	8	0.008
Dou YK	8	0.008
Doubre C	8	0.008
Dove D	8	0.008
Dransfeld S	8	0.008
Drinkwater KF	8	0.008
Droxler AW	8	0.008
Drozdov DS	8	0.008
Drummond R	8	0.008
Drury AJ	8	0.008
Du Bois PB	8	0.008
Duan WL	8	0.008
Duchez A	8	0.008
Duethmann D	8	0.008
Dunbar R	8	0.008
Dunbar RS	8	0.008
Dunlop P	8	0.008
Dura T	8	0.008
Duran-quesada AM	8	0.008
Dzwonkowski B	8	0.008
Eamus D	8	0.008
Early JJ	8	0.008
Edmunds PJ	8	0.008
Edwards JM	8	0.008
Edwards MH	8	0.008
Edwards SJ	8	0.008
Eiken T	8	0.008
El Gharamti M	8	0.008
El Khrepy S	8	0.008
Eleaume M	8	0.008
Elliott JR	8	0.008
Elliott T	8	0.008
Elsaka B	8	0.008
Emanuel KA	8	0.008
Embury O	8	0.008
Emery CM	8	0.008
Endoh T	8	0.008
Ercan A	8	0.008
Ermakov AI	8	0.008
Ernst B	8	0.008
Ernst RE	8	0.008
Erol S	8	0.008
Erpicum M	8	0.008
Escorihuela MJ	8	0.008
Ewans K	8	0.008
Ewert H	8	0.008
Fabri-ruiz S	8	0.008
Fagard H	8	0.008
Fagereng A	8	0.008
Fahl K	8	0.008
Fairhead JD	8	0.008
Falahat S	8	0.008
Famiglietti J	8	0.008
Fan DD	8	0.008
Fan JT	8	0.008
Fan M	8	0.008
Fan XP	8	0.008
Fang CY	8	0.008
Fang F	8	0.008
Fang H	8	0.008
Fang MQ	8	0.008
Farazmand M	8	0.008
Farrara J	8	0.008
Farrell BF	8	0.008
Fassett CI	8	0.008
Fassnacht FE	8	0.008
Fassoni-andrade AC	8	0.008
Fastook J	8	0.008
Fatoyinbo L	8	0.008
Fayne JV	8	0.008
Feagin RA	8	0.008
Fedorov A	8	0.008
Feingold G	8	0.008
Feng CG	8	0.008
Feng TT	8	0.008
Feng WP	8	0.008
Feral JP	8	0.008
Fernandez L	8	0.008
Fernandez R	8	0.008
Fernandez T	8	0.008
Fernandez V	8	0.008
Fernandez-salas LM	8	0.008
Fernandoy F	8	0.008
Ferrari L	8	0.008
Ferreira O	8	0.008
Ferrini V	8	0.008
Feser F	8	0.008
Figueiras FG	8	0.008
Fitzgerald DM	8	0.008
Flatau M	8	0.008
Flemming J	8	0.008
Flipo N	8	0.008
Floeter SR	8	0.008
Foden PR	8	0.008
Ford D	8	0.008
Fore AG	8	0.008
Forster M	8	0.008
Forster PM	8	0.008
Forster R	8	0.008
Forwick M	8	0.008
Fournier F	8	0.008
Fowler AC	8	0.008
Fox AD	8	0.008
Fox AJ	8	0.008
Fox CG	8	0.008
Fraedrich K	8	0.008
Francis J	8	0.008
Francois R	8	0.008
Frankcombe LM	8	0.008
Franz G	8	0.008
Freeden W	8	0.008
Freire P	8	0.008
Frey FA	8	0.008
Frey RA	8	0.008
Fridman GM	8	0.008
Friedland KD	8	0.008
Frith SM	8	0.008
Frontalini F	8	0.008
Fryer P	8	0.008
Fu L	8	0.008
Fu M	8	0.008
Fu YG	8	0.008
Funder S	8	0.008
Funnell MJ	8	0.008
Furevik T	8	0.008
Furumura T	8	0.008
Futaana Y	8	0.008
Fyke JG	8	0.008
Gahagan LM	8	0.008
Gallart J	8	0.008
Gallet JC	8	0.008
Galve JP	8	0.008
Gan TY	8	0.008
Ganas A	8	0.008
Ganter C	8	0.008
Gao CC	8	0.008
Gao GD	8	0.008
Gao JX	8	0.008
Gao YG	8	0.008
Garau B	8	0.008
Garcia-leon M	8	0.008
Garcia-pineda O	8	0.008
Garcia-pintado J	8	0.008
Gardner TW	8	0.008
Garnier V	8	0.008
Garraffo ZD	8	0.008
Garreaud R	8	0.008
Gascard JC	8	0.008
Gattuso JP	8	0.008
Gavart M	8	0.008
Gaye B	8	0.008
Gehrels GE	8	0.008
Geissler WH	8	0.008
Gemmrich J	8	0.008
Genovese S	8	0.008
Gentemann C	8	0.008
Georgas N	8	0.008
Georgen JE	8	0.008
Germineaud C	8	0.008
Geruo A	8	0.008
Gherardi DFM	8	0.008
Ghosh T	8	0.008
Giering R	8	0.008
Giordan D	8	0.008
Gladyshev S	8	0.008
Gladyshev VS	8	0.008
Glazovsky AF	8	0.008
Glenn SM	8	0.008
Glud RN	8	0.008
Godfrey JS	8	0.008
Goes S	8	0.008
Goldberg MD	8	0.008
Goncalves J	8	0.008
Goncalves M	8	0.008
Gong GC	8	0.008
Goni MA	8	0.008
Gonzalez FI	8	0.008
Gonzalez PJ	8	0.008
Good P	8	0.008
Goodkin NF	8	0.008
Gorgues T	8	0.008
Gorman AR	8	0.008
Goss A	8	0.008
Gossart A	8	0.008
Gottschalck J	8	0.008
Gouriou Y	8	0.008
Gove JM	8	0.008
Graco M	8	0.008
Grad M	8	0.008
Gradinger R	8	0.008
Graff JR	8	0.008
Grant M	8	0.008
Grasset O	8	0.008
Greene CA	8	0.008
Gregori G	8	0.008
Grigorieva NS	8	0.008
Grosvenor DP	8	0.008
Gruber C	8	0.008
Gruber S	8	0.008
Gruetzner J	8	0.008
Guan WJ	8	0.008
Guarnieri A	8	0.008
Guerrero R	8	0.008
Gunnell Y	8	0.008
Gunter B	8	0.008
Guo JP	8	0.008
Guo ZM	8	0.008
Gupta N	8	0.008
Gupta RD	8	0.008
Guyon D	8	0.008
Hackel S	8	0.008
Hadfield MG	8	0.008
Hager BH	8	0.008
Hahn J	8	0.008
Hain C	8	0.008
Hajj G	8	0.008
Hales B	8	0.008
Halpin JA	8	0.008
Hamlington PE	8	0.008
Han HJ	8	0.008
Han SS	8	0.008
Handwerger AL	8	0.008
Hanyu T	8	0.008
Harbeck JP	8	0.008
Harpp KS	8	0.008
Harrison M	8	0.008
Hart SR	8	0.008
Harzallah A	8	0.008
Hashihama F	8	0.008
Haskell TG	8	0.008
Hasson A	8	0.008
Hathorne EC	8	0.008
Hausmann U	8	0.008
Hawker L	8	0.008
Hayne PO	8	0.008
He C	8	0.008
He KF	8	0.008
He M	8	0.008
He XX	8	0.008
Hegerl GC	8	0.008
Heide-jorgensen MP	8	0.008
Heimann M	8	0.008
Helffrich G	8	0.008
Henderson GM	8	0.008
Henson S	8	0.008
Herault B	8	0.008
Herbaut C	8	0.008
Herbert C	8	0.008
Herrera-cervantes H	8	0.008
Herve F	8	0.008
Heuret A	8	0.008
Hewitt H	8	0.008
Hickey MP	8	0.008
Hidalgo HG	8	0.008
Hiemstra CA	8	0.008
Higginson S	8	0.008
Hill TD	8	0.008
Ho CH	8	0.008
Hoar T	8	0.008
Hobbs R	8	0.008
Hodgson DM	8	0.008
Hoekstra P	8	0.008
Hoepffner N	8	0.008
Hofer S	8	0.008
Hofstede C	8	0.008
Hogan RJ	8	0.008
Holgate SJ	8	0.008
Hollmann R	8	0.008
Holt TO	8	0.008
Hong SY	8	0.008
Hook SJ	8	0.008
Hooper A	8	0.008
Hoque M	8	0.008
Hordoir R	8	0.008
Horvath A	8	0.008
Hosseini-moghari SM	8	0.008
Hou JM	8	0.008
Howard T	8	0.008
Howell A	8	0.008
Hu JC	8	0.008
Hu MZ	8	0.008
Hu ZD	8	0.008
Huang LM	8	0.008
Huang S	8	0.008
Huang XL	8	0.008
Huang YQ	8	0.008
Huang ZH	8	0.008
Huber BA	8	0.008
Huggett JA	8	0.008
Huhn F	8	0.008
Huhn K	8	0.008
Hulscher SJMH	8	0.008
Humphrey N	8	0.008
Hung CC	8	0.008
Hunke E	8	0.008
Hunter NM	8	0.008
Hurtt G	8	0.008
Hutchings L	8	0.008
Hyland G	8	0.008
Ibrahim A	8	0.008
Ikehara M	8	0.008
Ildefonse B	8	0.008
Illigner J	8	0.008
Im E	8	0.008
Inall M	8	0.008
Ingersoll AP	8	0.008
Ioannou PJ	8	0.008
Ioualalen M	8	0.008
Iriarte JL	8	0.008
Irigoien X	8	0.008
Ishidaira H	8	0.008
Ismail N	8	0.008
Ivanovic RF	8	0.008
Iversen M	8	0.008
Iversen MH	8	0.008
Iwasaki T	8	0.008
Jackson M	8	0.008
Jackson RB	8	0.008
Jacob DJ	8	0.008
Jacobsen JA	8	0.008
Jacquet SHM	8	0.008
Jagoda M	8	0.008
Jana R	8	0.008
Jankaew K	8	0.008
Janout M	8	0.008
Jansson P	8	0.008
Jasinski M	8	0.008
Jayasinghe S	8	0.008
Jeffery N	8	0.008
Jelenak Z	8	0.008
Jenkins WJ	8	0.008
Jensen K	8	0.008
Jensen MP	8	0.008
Jentzsch G	8	0.008
Ji M	8	0.008
Ji RB	8	0.008
Ji XL	8	0.008
Ji YF	8	0.008
Jia SF	8	0.008
Jimenez-rosenberg SPA	8	0.008
Jin HJ	8	0.008
Jin R	8	0.008
Jin SY	8	0.008
Jin XL	8	0.008
Jing CS	8	0.008
Johns DG	8	0.008
Johnson ER	8	0.008
Johnson F	8	0.008
Johnson JV	8	0.008
Johnson RJ	8	0.008
Johnston MW	8	0.008
Jones E	8	0.008
Jones H	8	0.008
Jones RT	8	0.008
Jones WL	8	0.008
Joseph S	8	0.008
Josey S	8	0.008
Jourdan D	8	0.008
Ju X	8	0.008
Juan C	8	0.008
Jumaat MZ	8	0.008
Jumaux G	8	0.008
Juneng L	8	0.008
Justic D	8	0.008
Jyothibabu R	8	0.008
Kadko D	8	0.008
Kalogeri C	8	0.008
Kameda T	8	0.008
Kanagaratnam P	8	0.008
Kanao M	8	0.008
Kang Z	8	0.008
Kankare V	8	0.008
Kannaujiya S	8	0.008
Kao R	8	0.008
Karegar MA	8	0.008
Karoly DJ	8	0.008
Karslioglu MO	8	0.008
Kataoka T	8	0.008
Katul GG	8	0.008
Kaul N	8	0.008
Kaur S	8	0.008
Kavanaugh MT	8	0.008
Kawa SR	8	0.008
Kawamiya M	8	0.008
Kawasaki T	8	0.008
Keen AB	8	0.008
Keister JE	8	0.008
Keller W	8	0.008
Kelley MC	8	0.008
Kellndorfer J	8	0.008
Kenyon S	8	0.008
Kepert JD	8	0.008
Keppenne CL	8	0.008
Keppie JD	8	0.008
Kergoat L	8	0.008
Kessouri F	8	0.008
Key K	8	0.008
Khan AA	8	0.008
Khan SI	8	0.008
Khodri M	8	0.008
Kholodov AL	8	0.008
Kikuchi S	8	0.008
Killen RM	8	0.008
Kim B	8	0.008
Kim BM	8	0.008
Kim C	8	0.008
Kim JR	8	0.008
Kim JY	8	0.008
Kimata F	8	0.008
Kimbell GS	8	0.008
Kimberlain TB	8	0.008
King R	8	0.008
Kirchgaessner A	8	0.008
Kisi O	8	0.008
Kivman GA	8	0.008
Klein EM	8	0.008
Klein T	8	0.008
Klimczak C	8	0.008
Klimenko VV	8	0.008
Klingaman NP	8	0.008
Klinger Y	8	0.008
Klymak J	8	0.008
Klyuvitkin AA	8	0.008
Knap AH	8	0.008
Knight J	8	0.008
Knudsen NT	8	0.008
Knutson TR	8	0.008
Knutz PC	8	0.008
Kobari T	8	0.008
Koblinsky C	8	0.008
Koike T	8	0.008
Koivula H	8	0.008
Kojima S	8	0.008
Kokinou E	8	0.008
Konter JG	8	0.008
Korb RE	8	0.008
Korotenko KA	8	0.008
Koseki S	8	0.008
Kosugi N	8	0.008
Koszalka IM	8	0.008
Krause K	8	0.008
Krauss S	8	0.008
Kremenetskiy VV	8	0.008
Kristensen SS	8	0.008
Kroner C	8	0.008
Kubota T	8	0.008
Kuhnt W	8	0.008
Kuma K	8	0.008
Kumar K	8	0.008
Kumar M	8	0.008
Kumar SVVA	8	0.008
Kunstmann H	8	0.008
Kurniawan A	8	0.008
Kuroda Y	8	0.008
Kurogi M	8	0.008
Kushner PJ	8	0.008
Kvas A	8	0.008
Kyser TK	8	0.008
Laas-bourez M	8	0.008
Ladage S	8	0.008
Lafuente JG	8	0.008
Lajeunesse P	8	0.008
Lakhina GS	8	0.008
Lakkala K	8	0.008
Lamb KG	8	0.008
Lambert C	8	0.008
Lambert D	8	0.008
Lampkin DJ	8	0.008
Lang C	8	0.008
Langlais C	8	0.008
Larson M	8	0.008
Latychev K	8	0.008
Lauerwald R	8	0.008
Lavallee D	8	0.008
Lavigne F	8	0.008
Lavigne H	8	0.008
Law KL	8	0.008
Layer PW	8	0.008
Le Bars M	8	0.008
Le Bras IA	8	0.008
Le Dimet FX	8	0.008
Le Moigne P	8	0.008
Le Roux JP	8	0.008
Lea D	8	0.008
Lea JM	8	0.008
Lebedev KV	8	0.008
Leboissetier A	8	0.008
Lebsock M	8	0.008
Lee JC	8	0.008
Lee SI	8	0.008
Lee TY	8	0.008
Lee YH	8	0.008
Legchenko A	8	0.008
Legendre C	8	0.008
Legrand P	8	0.008
Leidner SM	8	0.008
Leitchenkov GL	8	0.008
Lelong MP	8	0.008
Lemaitre N	8	0.008
Lennert-cody CE	8	0.008
Lentini CAD	8	0.008
Leon JX	8	0.008
Leonovich LA	8	0.008
Lesyuta OS	8	0.008
Levchenko OV	8	0.008
Levine MD	8	0.008
Levizzani V	8	0.008
Levy RH	8	0.008
Lewis H	8	0.008
Li BT	8	0.008
Li DH	8	0.008
Li FC	8	0.008
Li GQ	8	0.008
Li JLF	8	0.008
Li LG	8	0.008
Li QX	8	0.008
Li WK	8	0.008
Li YG	8	0.008
Li ZC	8	0.008
Lian SM	8	0.008
Liang LL	8	0.008
Liang XL	8	0.008
Liao M	8	0.008
Liao MS	8	0.008
Liao XM	8	0.008
Lim HS	8	0.008
Lima FP	8	0.008
Limeburner R	8	0.008
Lin C	8	0.008
Lin CT	8	0.008
Lin JL	8	0.008
Lin RP	8	0.008
Lin SF	8	0.008
Lin WY	8	0.008
Lindenbergh RC	8	0.008
Lindsay JB	8	0.008
Lindsay R	8	0.008
Lirer F	8	0.008
Lithgow-bertelloni C	8	0.008
Litvak ML	8	0.008
Liu BQ	8	0.008
Liu DC	8	0.008
Liu DM	8	0.008
Liu JW	8	0.008
Liu PLF	8	0.008
Liu QS	8	0.008
Liu SB	8	0.008
Liu SS	8	0.008
Liu TT	8	0.008
Liu TX	8	0.008
Liu ZB	8	0.008
Lo Iacono C	8	0.008
Locher A	8	0.008
Loder JW	8	0.008
Loeb N	8	0.008
Loibl D	8	0.008
Longepe N	8	0.008
Lonsdale PF	8	0.008
Lopez-moreno JJ	8	0.008
Lora JM	8	0.008
Loranty MM	8	0.008
Loreto MF	8	0.008
Lough JM	8	0.008
Louys J	8	0.008
Lovell H	8	0.008
Lovell JL	8	0.008
Lovett JC	8	0.008
Lowe CG	8	0.008
Lu XL	8	0.008
Lubac B	8	0.008
Lucarini V	8	0.008
Lucazeau F	8	0.008
Luhr H	8	0.008
Luo YZ	8	0.008
Luther JE	8	0.008
Lutz AF	8	0.008
Luu QH	8	0.008
Luyssaert S	8	0.008
Lv D	8	0.008
Lv MY	8	0.008
Lwiza KMM	8	0.008
Lyard FH	8	0.008
Lynch DR	8	0.008
Lynch-stieglitz J	8	0.008
Lysaker DI	8	0.008
Ma JF	8	0.008
Ma JY	8	0.008
Ma S	8	0.008
Ma WT	8	0.008
Ma YY	8	0.008
Macdonald GJ	8	0.008
Macdonald KC	8	0.008
Machida S	8	0.008
Maciuk K	8	0.008
Mackas DL	8	0.008
Macrander A	8	0.008
Madani K	8	0.008
Madsen SN	8	0.008
Madson A	8	0.008
Maeda Y	8	0.008
Magnussen S	8	0.008
Mahmood R	8	0.008
Maier-reimer E	8	0.008
Maiti K	8	0.008
Malaize B	8	0.008
Malan N	8	0.008
Mancini F	8	0.008
Mann T	8	0.008
Manning KW	8	0.008
Mao DD	8	0.008
Mao KF	8	0.008
Mao T	8	0.008
Mao XY	8	0.008
Marcantonio F	8	0.008
Marchand R	8	0.008
Marchant R	8	0.008
Marchenko SS	8	0.008
Marchetti M	8	0.008
Marchi S	8	0.008
Marinsek S	8	0.008
Marret F	8	0.008
Marsay CM	8	0.008
Marti O	8	0.008
Martin JM	8	0.008
Martin MA	8	0.008
Martin ME	8	0.008
Martin RE	8	0.008
Martin S	8	0.008
Martinez-garcia A	8	0.008
Martinez-marrero A	8	0.008
Martinez-vicente V	8	0.008
Martinho P	8	0.008
Martone M	8	0.008
Maruyama S	8	0.008
Mascaro J	8	0.008
Masse G	8	0.008
Massoth GJ	8	0.008
Massotti L	8	0.008
Mata J	8	0.008
Mather TA	8	0.008
Mathur M	8	0.008
Matic F	8	0.008
Matsuzaki H	8	0.008
Mauser W	8	0.008
May JH	8	0.008
Mccarthy M	8	0.008
Mccartney MS	8	0.008
Mcdonald AJ	8	0.008
Mcewen AS	8	0.008
Mcgovern PJ	8	0.008
Mclean RF	8	0.008
